"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2018-10-12","ATL",4.23076923076923,7.24632670700086,1162
"2018-10-13","ATL",1.32082324455206,4.72914147521161,831
"2018-10-14","ATL",-1.31191806331471,4.51255813953488,1076
"2018-10-15","ATL",8.55813953488372,9.87607573149742,1164
"2018-10-16","ATL",2.05545774647887,4.91732629727353,1138
"2018-10-17","ATL",-2,2.83025505716799,1138
"2018-10-18","ATL",-2.38169257340242,4.03106125970664,1160
"2018-10-19","ATL",2.60914581535807,7.88352027610009,1161
"2018-10-20","ATL",2.90240963855422,5.16144578313253,830
"2018-10-21","ATL",0.268406337371855,4.99720410065238,1073
"2018-10-22","ATL",-2.12199312714777,3.65292096219931,1164
"2018-10-23","ATL",-1.31398416886544,3.2170474516696,1138
"2018-10-24","ATL",-4.10896309314587,1.29675153643547,1139
"2018-10-25","ATL",-0.0751295336787565,5.7948275862069,1160
"2018-10-26","ATL",15.7144097222222,18.1830742659758,1158
"2018-10-27","ATL",-2.45696202531646,2.67676767676768,792
"2018-10-28","ATL",-2.46707818930041,1.48456790123457,972
"2018-10-29","ATL",-4.22695738354807,0.240594059405941,1010
"2018-10-30","ATL",-6.7484076433121,-0.799363057324841,942
"2018-10-31","ATL",-4.43422584400466,0.784222737819026,863
"2018-11-01","ATL",8.76195121951219,13.3235867446394,1026
"2018-11-02","ATL",3.58477842003854,6.96740172579099,1044
"2018-11-03","ATL",-5.2125786163522,-0.291823899371069,795
"2018-11-04","ATL",-7.93701550387597,1.66537717601547,1034
"2018-11-05","ATL",16.2352398523985,17.1675824175824,1093
"2018-11-06","ATL",5.45428015564202,9.67895247332687,1031
"2018-11-07","ATL",4.42081031307551,8.09283088235294,1089
"2018-11-08","ATL",9.16066725197542,13.493006993007,1144
"2018-11-09","ATL",36.9492119089317,39.1678321678322,1145
"2018-11-10","ATL",-1.95104039167687,2.86674816625917,818
"2018-11-11","ATL",-5.00468164794007,2.10944808231993,1069
"2018-11-12","ATL",18.6530789245447,25.3944636678201,1160
"2018-11-13","ATL",5.07130281690141,10.7552816901408,1136
"2018-11-14","ATL",2.5291519434629,11.93733451015,1136
"2018-11-15","ATL",26.044286979628,30.2716049382716,1159
"2018-11-16","ATL",8.90853122251539,16.252853380158,1150
"2018-11-17","ATL",-3.02014218009479,4.32781065088757,845
"2018-11-18","ATL",-7.11860940695296,2.44739530132789,979
"2018-11-19","ATL",-3.71572580645161,3.67170191339376,993
"2018-11-20","ATL",-1.62167300380228,5.58633776091082,1055
"2018-11-21","ATL",-3.68105726872247,2.66109154929577,1137
"2018-11-22","ATL",-8.59904912836767,0.595879556259905,631
"2018-11-23","ATL",-6.46748466257669,0.957055214723926,815
"2018-11-24","ATL",1.57235023041475,6.18498168498169,1093
