"avg_arr_delay","avg_dep_delay","fl_date"
0.832653747530371,7.90025188916877,"2019-07-09"
1.55844211063396,7.8135192226447,"2019-07-10"
19.2929382149009,23.0963433326035,"2019-07-11"
8.05265805802448,14.3413676427587,"2019-07-12"
1.13081865894933,7.70239726027397,"2019-07-13"
3.43061110394358,9.16633824537354,"2019-07-14"
6.93605498854405,12.5278227312337,"2019-07-15"
5.04619267984855,9.6808698207464,"2019-07-16"
16.0590877376592,19.6674724800345,"2019-07-17"
30.3806905652078,33.8401906344279,"2019-07-18"
18.0124231449507,23.857949790795,"2019-07-19"
15.0145960458872,20.3721731534505,"2019-07-20"
19.0377276669558,21.7866563227308,"2019-07-21"
13.1575526475431,17.6738663689454,"2019-07-22"
11.4561628055804,15.8015903389038,"2019-07-23"
4.24221814236836,9.7170817023403,"2019-07-24"
0.141946697566628,7.19805127781677,"2019-07-25"
-0.388150289017341,6.35383600610133,"2019-07-26"
-2.65634140493886,4.85968190092939,"2019-07-27"
-0.857963246554365,6.67252803261978,"2019-07-28"
10.1150149015657,14.9354757720311,"2019-07-29"
10.9050622123743,15.0356040424542,"2019-07-30"
13.9318102240896,18.3239723946352,"2019-07-31"
18.63674708959,21.1326427912438,"2019-08-01"
13.1159724554921,17.5617229687304,"2019-08-02"
3.76546180873081,9.66391594300245,"2019-08-03"
6.4962940875788,11.7978339350181,"2019-08-04"
3.18499566706557,8.4516713321258,"2019-08-05"
8.49561909646536,12.3877638030271,"2019-08-06"
20.7750725426188,23.427343155255,"2019-08-07"
18.8201132541406,21.6576416253549,"2019-08-08"
6.2350622406639,11.9901790154152,"2019-08-09"
-1.00293398533007,6.50517932180201,"2019-08-10"
1.39013740850135,8.1082617429585,"2019-08-11"
0.543885374334911,7.15515004394593,"2019-08-12"
8.60912347330715,12.2255903821383,"2019-08-13"
11.8099240897199,14.6869717408008,"2019-08-14"
12.1590428680139,15.5636455568196,"2019-08-15"
7.46578671694951,12.6383965891991,"2019-08-16"
9.00406035390245,13.6013706167775,"2019-08-17"
22.9699382292382,26.4300086101418,"2019-08-18"
12.8978302900107,17.9808317645045,"2019-08-19"
21.4025404368089,23.6178471025664,"2019-08-20"
11.8937810063785,15.821710555335,"2019-08-21"
13.4098311218335,16.6600008545913,"2019-08-22"
9.09872408969522,12.2730039308508,"2019-08-23"
-4.44302945591966,3.177556083945,"2019-08-24"
-2.34396931258446,4.84124151140519,"2019-08-25"
3.19349082256968,8.59021872488048,"2019-08-26"
1.14655744963471,7.51691355295158,"2019-08-27"
0.0559151931181301,5.75281775619906,"2019-08-28"
-1.38416508738682,5.49251723558096,"2019-08-29"
2.94832365936065,9.40968310616159,"2019-08-30"
-4.5119847151459,4.43619113733657,"2019-08-31"
-5.99870217808374,2.45850447307714,"2019-09-01"
4.56850995564782,10.0939521800281,"2019-09-02"
1.97081043956044,9.89015188633023,"2019-09-03"
-1.85354141656663,4.73559143390984,"2019-09-04"
-5.12422558309038,1.58104908478281,"2019-09-05"
-1.11508420244706,4.89763708513709,"2019-09-06"
-7.71897687925835,1.41043904067665,"2019-09-07"
0.112106418238008,7.16252347312886,"2019-09-08"
0.383406226995193,5.77543965777989,"2019-09-09"
2.45074858499178,7.67448400997959,"2019-09-10"
3.81034560446988,7.88553216321767,"2019-09-11"
13.1942794759825,15.9262901401097,"2019-09-12"
8.02927440975525,11.999784427007,"2019-09-13"
-5.01745486281569,2.34199629508554,"2019-09-14"
0.489763075547608,7.21492617210153,"2019-09-15"
-0.47430369923256,5.82235511766984,"2019-09-16"
-0.412402467791689,5.04725513249525,"2019-09-17"
1.84095909478694,6.76964101644781,"2019-09-18"
4.00885675553547,9.07851072440308,"2019-09-19"
3.85344827586207,9.7955656424581,"2019-09-20"
-4.54058778542554,2.70488137442051,"2019-09-21"
-2.40987687247189,3.97865921291983,"2019-09-22"
0.546458061712299,6.15384282124599,"2019-09-23"
-4.94141084850131,2.11352842733728,"2019-09-24"
-6.25843098667144,0.965494122379654,"2019-09-25"
0.451305802135598,5.89542399726039,"2019-09-26"
9.42448720275912,14.3257439134355,"2019-09-27"
0.237963933160536,6.29187761391151,"2019-09-28"
0.278825995807128,5.90271714922049,"2019-09-29"
-0.723700068870523,5.57582663284172,"2019-09-30"
-4.26207860104561,2.2737012694697,"2019-10-01"
-2.50642445724413,3.46190244549595,"2019-10-02"
-0.157699680511182,5.92316201497617,"2019-10-03"
0.350412450038269,6.23273885350318,"2019-10-04"
-5.15897545585798,1.89944432571062,"2019-10-05"
-0.242434951627866,5.65046918366448,"2019-10-06"
-0.24466499126805,5.76834091779016,"2019-10-07"
-3.03854845141566,3.26321147207223,"2019-10-08"
0.89231513658558,5.87468704704177,"2019-10-09"
10.3160031090768,13.6761839337083,"2019-10-10"
14.1019198556887,18.4293489906999,"2019-10-11"
-4.96503384680987,3.44024286322965,"2019-10-12"
-2.01350936444581,4.62581577679471,"2019-10-13"
-2.92553597962216,4.3301666737351,"2019-10-14"
-1.51510734163795,4.32685941293313,"2019-10-15"
4.54622292657158,8.04148174188162,"2019-10-16"
6.32637457044674,11.5207475994513,"2019-10-17"
0.397066950053135,6.77394961553167,"2019-10-18"
-2.93253989432673,4.28248587570621,"2019-10-19"
7.28261159227182,11.9734232447441,"2019-10-20"
11.3613445378151,15.3327170314314,"2019-10-21"
3.10822106620426,8.02642898319365,"2019-10-22"
-2.6550435317914,3.44954974741928,"2019-10-23"
5.05051425595626,9.68537385598342,"2019-10-24"
4.86346326644132,9.63373061642958,"2019-10-25"
-0.80362702791282,5.51348700343306,"2019-10-26"
6.6507279344859,11.4300762804214,"2019-10-27"
0.687536335584276,6.76722906623817,"2019-10-28"
8.30802353954356,11.47365412101,"2019-10-29"
12.2005074949485,13.5508482519449,"2019-10-30"
18.0257139846138,20.2756172678394,"2019-10-31"
1.57876570481845,8.49163372253379,"2019-11-01"
-4.03387237762238,3.18189259986902,"2019-11-02"
-3.61447668440113,4.10680001785953,"2019-11-03"
-4.36679303808375,2.82403304220626,"2019-11-04"
-4.41916747337851,2.92243639876708,"2019-11-05"
-2.95385659353088,3.19938594906989,"2019-11-06"
3.49282071064249,8.12712734114427,"2019-11-07"
3.64782273272758,9.70306218458643,"2019-11-08"
-5.43493206744148,3.53019988018082,"2019-11-09"
-4.28425158459288,3.50621763950967,"2019-11-10"
23.0749457750704,26.1165818548572,"2019-11-11"
12.6927313769752,16.6051742011088,"2019-11-12"
-0.307517591520442,6.14305413460255,"2019-11-13"
0.355054445682929,6.10815208083576,"2019-11-14"
0.124700650017106,6.61157377749306,"2019-11-15"
-5.0511060259344,3.18909071133348,"2019-11-16"
-2.71226581831036,5.00123614851441,"2019-11-17"
0.13597224007197,7.35899080607227,"2019-11-18"
-4.43570887373535,2.95515415758331,"2019-11-19"
-1.45822840733378,4.24224506905529,"2019-11-20"
-0.0253007406138961,5.26826766942996,"2019-11-21"
1.3592427143161,7.10434893400153,"2019-11-22"
-3.69746714336069,3.76441341904379,"2019-11-23"
-4.77543142597639,3.5733405925321,"2019-11-24"
-4.90945400081696,2.76494583692154,"2019-11-25"
2.60777145951801,7.39500179791442,"2019-11-26"
6.98495054570259,10.6664965986395,"2019-11-27"
-3.56807066209212,3.62243412432669,"2019-11-28"
-0.166147075004585,6.82120695948412,"2019-11-29"
12.9187210584344,15.8775842350664,"2019-11-30"
23.6652139295143,25.153028028028,"2019-12-01"
21.8340241720843,24.69484527121,"2019-12-02"
10.3875527813475,16.5184455341185,"2019-12-03"
3.38419505923409,9.83995423340961,"2019-12-04"
-1.71639251276234,5.50862970711297,"2019-12-05"
0.250840648063234,6.64568164973623,"2019-12-06"
-3.90919520449722,4.41952838827839,"2019-12-07"
-2.76347483628704,4.74701768819416,"2019-12-08"
12.4749551971326,16.3318469633461,"2019-12-09"
2.40829930056799,7.05442272535508,"2019-12-10"
9.00366753770687,12.9679677847435,"2019-12-11"
1.25516790231138,6.82196491533539,"2019-12-12"
6.99601750547046,11.1291968256737,"2019-12-13"
3.74290780141844,9.21804297030831,"2019-12-14"
0.651476251604621,6.93091458114105,"2019-12-15"
7.33786596979227,10.1273964131107,"2019-12-16"
16.548144981236,19.0584756587974,"2019-12-17"
11.6150454545455,16.0815384615385,"2019-12-18"
5.761365116582,12.8020548835999,"2019-12-19"
5.47164514317799,12.2867123819382,"2019-12-20"
3.02152172911194,10.9658886894075,"2019-12-21"
8.95300859598854,15.3019132876953,"2019-12-22"
10.0729129975343,17.7440400403916,"2019-12-23"
2.09684572315539,12.5679536679537,"2019-12-24"
-6.02816901408451,4.79355488418933,"2019-12-25"
4.22907605114011,11.4327939306232,"2019-12-26"
1.73702269927855,9.26348356519068,"2019-12-27"
12.1689969034437,18.3487306559446,"2019-12-28"
9.07727637563542,16.2232768562051,"2019-12-29"
11.1572031076582,16.55952749635,"2019-12-30"
1.07603244050795,9.71614278103356,"2019-12-31"
